Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
6.18,4,0.1437768718094575488157654426,0.17230039,0.141645743,0.144479906,0.113750403,0.394949695,0.4038683247358692673234574388,0.3475272466157219673234574388,0.056341078,5.7849814765554987353942354562,88.66465758770543967794251442,88.66464509035394826526914249,664636100
6.19,4,0.1435614141393559840926708115,0.172135596,0.141604362,0.144263395,0.113657606,0.395688213,0.4046021575246327615541715676,0.3475289147505051615541715676,0.057073243,5.7954928392979978052294890177,88.65461446954084958829258603,88.65460194829832016365398314,665711600
6.2,4,0.1433463295409109641795577891,0.171971177,0.141562773,0.144047259,0.1135646,0.396426758,0.4053360021028820302124212322,0.3475305946747751302124212322,0.057805407,5.8060043709124570074604402989,88.6447629920136073102096455,88.64475044710979787457688299,666787000
6.21,4,0.1431316236868157441656543343,0.171807128,0.141520975,0.143831503,0.113471394,0.397165189,0.4060697190350601358015488523,0.3475321469529738358015488523,0.058537572,5.8165140741316275096913915798,88.63506650706147362215256046,88.63505393868324295400664131,667862500
6.22,4,0.1429172882974300655658735328,0.171643447,0.141478969,0.143616119,0.113377983,0.397903572,0.4068033728494186521860081072,0.3475336361133530521860081072,0.059269737,5.8270228732546293795266451419,88.6255379715991531865513073,88.62552537994955867238633865,668937900
6.23,4,0.1427033300572639646453777544,0.17148014,0.141436764,0.143401115,0.113284377,0.398641926,0.4075369846161831320051213523,0.3475350832261371320051213523,0.060001901,5.8375310700902120057145736223,88.61616915393083974637235824,88.61615653920521902619531012,670013400
6.24,4,0.1424897487806953200191447665,0.171317207,0.141394365,0.143186489,0.113190579,0.39938023,0.4082705324479271451083589654,0.3475364664039018451083589654,0.060734066,5.8480383511240856755498271835,88.60694521305231821799728041,88.60693257542985553643244142,671088800
6.25,4,0.1422765321220019004311392707,0.171154631,0.141351756,0.14297223,0.11309658,0.400118431,0.4090039622517721586640846919,0.3475377315537674586640846919,0.061466231,5.8585439415328385453850807451,88.59789418895472096237725901,88.59788152864326293186763108,672164400
6.26,4,0.1420636898650109832186122299,0.170992432,0.141308962,0.142758347,0.113002393,0.400856666,0.4097374137837096830580741843,0.3475390184317257830580741843,0.062198395,5.8690498431735951476160320272,88.58902127745040721717611823,88.5890085946681296362608233,673239800
6.27,4,0.1418512107576082419263753738,0.170830589,0.141265965,0.142544829,0.112908011,0.401594803,0.4104707542684320724745759468,0.3475401942624676724745759468,0.06293056,5.8795541541801432174512855881,88.58026907406506720767260374,88.58025636896487780155629631,674315300
6.28,4,0.1416391025531166671425313300,0.17066911,0.141222776,0.142331684,0.112813445,0.402332837,0.4112039768526149336331138773,0.3475412521926713336331138773,0.063662725,5.8900567763858820196822368698,88.57168588861259798659302734,88.57167316139937418417451779,675390800
6.29,4,0.1414273540102737873867721526,0.170507994,0.141179397,0.1421189,0.112718686,0.403070913,0.4119372289593009221456212855,0.3475423396453779221456212855,0.064394889,5.9005598214703239895174904305,88.56328179895274623415152645,88.56326904984711242604069783,676466200
6.3,4,0.1412159748932083451771552398,0.170347239,0.141135831,0.141906487,0.112623747,0.403808884,0.4126703641088477819386948046,0.3475433101409453819386948046,0.065127054,5.9110611912671519593527439914,88.55501366621150681376667925,88.55500089538360380463586781,677541700
6.31,4,0.1410049539310874709777819025,0.170186837,0.141092071,0.141694434,0.112528622,0.404546774,0.4134034041235686034607035686,0.3475441855016858034607035686,0.065859219,5.9215611983579628615836952731,88.54686581021988331037911999,88.54685301782391469077783906,678617100
6.32,4,0.1407942989795485008995678910,0.170026804,0.141048137,0.141482749,0.112433319,0.405284699,0.4141364666777542293628384063,0.3475450834018921293628384063,0.066591383,5.9320615283028409638146465552,88.53891423933139147487921026,88.53890142560740815235134573,679692600
6.33,4,0.1405839972034545696804559208,0.169867113,0.141004005,0.141271419,0.112337831,0.406022467,0.4148693591917446018697041318,0.3475458112619032018697041318,0.067323548,5.9425594226013351660455978367,88.53108230415653032593102717,88.53106946925639568416129508,680768100
6.34,4,0.1403740515380896164589656854,0.16970778,0.140959696,0.141060447,0.112242163,0.406760278,0.4156022812888907740630733658,0.3475465687050700740630733658,0.068055713,5.9530577406473209358808513971,88.52339018984242753044027879,88.52337733394620815101767911,681843500
6.35,4,0.1401644681594177949809912282,0.169548806,0.140915211,0.140849839,0.112146324,0.40749802,0.4163351240362502357612259945,0.3475472467984491357612259945,0.068787877,5.9635549220913214381118026793,88.51587321568786398746770623,88.5158603390107017351358495,682919000
6.36,4,0.1399552359035121356209886463,0.169390175,0.14087054,0.140639583,0.112050307,0.408235661,0.4170678516466775087713301338,0.3475478097548970087713301338,0.069520042,5.9740504543202790319040334395,88.50845340548382621852750694,88.50844050815588719652607356,683994400
6.37,4,0.1397463545320542860345104249,0.169231895,0.140825693,0.140429681,0.111954113,0.408973297,0.4178005628016400731757592189,0.3475483562558802731757592189,0.070252207,5.9845457508420543017392870012,88.50121373953412473290491497,88.50120082177856701563260944,685069900
6.38,4,0.1395378309307311367281633898,0.169073972,0.140780678,0.140220137,0.111857754,0.409710922,0.4185332503927726094648839756,0.3475488791930324094648839756,0.070984371,5.9950407098368128039702382817,88.4940912439613293422747597,88.49407830593324463737352546,686145400
6.39,4,0.1393296558321959071160464380,0.168916392,0.140735485,0.140010944,0.111761223,0.410448466,0.4192658456775239223730257008,0.3475493098238044223730257008,0.071716536,6.0055343466400690738054918443,88.487134006098035774372497,88.48712104800284225535401463,687220800
6.4,4,0.1391218281319845639659086492,0.168759153,0.140690116,0.1398021,0.111664522,0.411185922,0.4199983398499171378192576688,0.3475496393422183378192576688,0.072448701,6.0160265351154828760364431247,88.48029998395388916952602799,88.48028700595141487436701317,688296300
6.41,4,0.1389143545735683389826361392,0.168602268,0.140644586,0.139593612,0.11156766,0.411923381,0.4207308263062081826077428243,0.3475499611445299826077428243,0.073180865,6.0265186130658702134759989671,88.47359526103798825599056087,88.4735822632977835733774537,689371700
6.42,4,0.1387072260233218945167115244,0.168445729,0.140598889,0.139385471,0.111470632,0.412660843,0.4214633051114940354782935599,0.3475502752958365354782935599,0.07391303,6.0370105814236852157069502479,88.46705606901309108192180444,88.46704305174440160310940755,690447200
6.43,4,0.1385004402746161226413575600,0.168289522,0.140553016,0.139177674,0.111373438,0.413398157,0.4221956227388417856716441195,0.3475504282692039856716441195,0.074645194,6.0475002410775849179379015286,88.46059613684390251962979088,88.46058310015759190454064027,691522700
6.44,4,0.1382939962424325872880896149,0.168133656,0.140506977,0.138970221,0.11127608,0.41413546,0.4229279178064158209181594562,0.3475505586827985209181594562,0.075377359,6.05798957758653948777315509,88.45428334611778729482959158,88.45427029020314812329332115,692598100
6.45,4,0.1380879026915976981480912645,0.167978142,0.140460787,0.138763119,0.11117857,0.414872773,0.4236602131454452642844802507,0.3475506893678487642844802507,0.076109524,6.0684789179838120900041063717,88.44813748503257484562554666,88.4481244101014906734463703,693673600
6.46,4,0.1378821485466924781483031082,0.167822962,0.140414432,0.138556359,0.1110809,0.415610021,0.4243924310178259428561427611,0.3475507425862490428561427611,0.076841688,6.078967148753059259839359933,88.44209077659829714949800773,88.44207768278653317081561468,694749100
6.47,4,0.1376767325830838866542172091,0.167668116,0.140367913,0.138349939,0.110983071,0.416347204,0.4251245733108770797562486299,0.3475507202253206797562486299,0.077573853,6.0894542969281704620703112152,88.43619099145601492750233126,88.43617787895183831590751314,695824500
6.48,4,0.1374716536584855416971087339,0.167513603,0.140321232,0.138143857,0.110885085,0.417084322,0.4258566399590835872343082479,0.3475506222195479872343082479,0.078306018,6.0999403615707140558625419754,88.43038968016087143559027923,88.43037654909983021612902661,696900000
6.49,4,0.1372669117117209529601485332,0.167359426,0.140274396,0.137938114,0.110786944,0.417821437,0.4265886920987117665121481319,0.3475505097051967665121481319,0.079038182,6.1104262183931642256977955373,88.4247503976459038101088745,88.42473724823512329502711,697975400
6.5,4,0.1370625019990212999130433121,0.167205579,0.1402274,0.137732705,0.110688648,0.418558509,0.4273206904811969902511600419,0.3475503434337016902511600419,0.079770347,6.1209113052012504279287468177,88.41920982434712078996514298,88.41919665672344551333644106,699050900
6.51,4,0.1368584375381483862398367928,0.167052072,0.14018026,0.137527642,0.110590211,0.419295508,0.4280526063021846487793398830,0.3475500946007099487793398830,0.080502512,6.1313952094030078977640003791,88.41378448878235121111602756,88.41377130310006550566212256,700126400
6.52,4,0.1366546955956457580777892088,0.166898889,0.140132959,0.137322904,0.110491614,0.420032521,0.4287845242146926058150238950,0.3475498478592386058150238950,0.081234676,6.1418791435635911323906493815,88.40851416415980246000099891,88.40850096061966267735429362,701201900
6.53,4,0.1364512950538525483512546915,0.166746044,0.140085516,0.137118509,0.110392879,0.420769491,0.4295163893774910597217007270,0.3475495483680576597217007270,0.081966841,6.1523623221402373698302052229,88.40334331450434767492228456,88.40333009324465868797170611,702277300
6.54,4,0.1362482248749221576035734674,0.166593525,0.140037922,0.136914446,0.110293997,0.421506395,0.4302481780762265443297393544,0.3475491724128129443297393544,0.082699006,6.1628444054498518720611565034,88.39828304743684528996533446,88.39826980860754245984576458,703352800
6.55,4,0.1360454738754679670339846095,0.166441322,0.139990169,0.136710703,0.110194959,0.422243259,0.4309799157855904231362547127,0.3475487454681974231362547127,0.08343117,6.173325758390529574292107785,88.39336797922159373408684198,88.39335472301173617981221277,704428200
6.56,4,0.1358430599895907667686783831,0.166289453,0.139942277,0.1365073,0.110095786,0.422980064,0.4317115858356713784097986729,0.3475482508642989784097986729,0.084163335,6.1838061421833667441273613456,88.38854382739241203971165582,88.38853055393096115628787459,705503700
6.57,4,0.1356409741185952459153916523,0.166137908,0.13989424,0.136304226,0.109996473,0.423716827,0.4324432031338510345752401888,0.3475477035084993345752401888,0.0848955,6.1942857703608803463583126277,88.38383071288164969665988351,88.38381742232034884952042606,706579200
6.58,4,0.1354392131685638074958496608,0.16598669,0.139846063,0.136101478,0.109897018,0.424453603,0.4331748234652046819537090287,0.3475471591858725819537090287,0.085627664,6.2047654419853938161935661892,88.37926993238014788725087875,88.37925662491819333873133972,707654600
6.59,4,0.1352377770134384434725374208,0.165835789,0.139797738,0.135899057,0.109797424,0.425190268,0.4339063231195947800951109246,0.3475464941862833800951109246,0.086359829,6.2152433850397490860288197503,88.37478550910326759707883185,88.3747721848524363876766237,708730100
6.6,4,0.1350366646059205033841768589,0.165685213,0.139749278,0.135696961,0.109697693,0.42592696,0.4346378398326002323816101650,0.3475458462453094323816101650,0.087091994,6.2257215724407703882597710323,88.37042887546237939666075149,88.37041553459561588835971899,709805600
6.61,4,0.1348358638662990375317829051,0.165534946,0.139700667,0.135495179,0.109597814,0.426663604,0.4353692986355938817645578352,0.3475451403943238817645578352,0.087824158,6.2361989303419761580950245936,88.36617408421150444941619942,88.36616072687094240281290791,710881000
6.62,4,0.1346353947195562857950311771,0.165385009,0.139651929,0.135293729,0.109497812,0.42740022,0.4361007204070940433762244295,0.3475443975118435433762244295,0.088556323,6.2466757578061075842829530744,88.36206063989290031585212945,88.36204726626522778303530053,711956500
6.63,4,0.1344352360589053913247020148,0.165235379,0.139603044,0.135092592,0.109397666,0.428136781,0.4368320774132849642321079902,0.3475435898640551642321079902,0.089288488,6.2571516575755208541182066349,88.35802617771344997953290919,88.35801278791559479132571066,713031900
6.64,4,0.1342354068916540685817680108,0.165086077,0.139554037,0.134891786,0.109297399,0.428873328,0.4375634113502880874387457933,0.3475427591470789874387457933,0.090020652,6.267627226903159723953460196,88.35410889891960263532300133,88.35409549311225122479454288,714107400
6.65,4,0.1340358950477477260172264284,0.164937089,0.139504896,0.134691298,0.109197002,0.429609834,0.4382946953626402798229765071,0.3475418785054518798229765071,0.090752817,6.2781020811128520261844114773,88.35028944841903472672047168,88.35027602674073091711104642,715182800
6.66,4,0.1338366905797304809237641071,0.164788405,0.139455611,0.13449112,0.109096466,0.430346278,0.4390259074994655792574939429,0.3475409259882966792574939429,0.091484982,6.2885759057814403960196650399,88.34657595160956600193651236,88.34656251420730637644033855,716258300
6.67,4,0.1336377998286424674747187209,0.164640035,0.139406197,0.134291256,0.1089958,0.431082718,0.4397571063801097496524110940,0.3475399602149615496524110940,0.092217146,6.2990495405692395982506163201,88.34297757407679050720697841,88.34296412110978881895398718,717333800
6.68,4,0.1334392258888452235767148872,0.164491978,0.139356654,0.134091712,0.10889501,0.431819107,0.4404882465296658142980396024,0.3475389357105382142980396024,0.092949311,6.3095223340961672680858698814,88.33950238785448087025024923,88.33948891948968452962564735,718409200
